input_text,target_text
"source target factuality: Nationwide , there are about ten thousand patients waiting for liver transplants each year and only four thousand organs become available for transplants .","(AUTHOR, waiting, true); (AUTHOR, transplants, unknown); (AUTHOR, become, true); (AUTHOR, transplants, unknown)"
"source target factuality: Sales dropped to $ 441.1 million from $ 820.4 million , because the company no longer consolidates its Eastern Steel division , which is now a joint venture with Kawasaki Steel Corp.","(AUTHOR, dropped, true); (AUTHOR, consolidates, false); (AUTHOR, venture, true); (AUTHOR, $, true); (AUTHOR, $, true)"
source target factuality: His men have held the stronghold _ which is on the border just opposite the Thai province of Surin _ against repeated intense attacks by Hun Sen 's troops .,"(AUTHOR, attacks, true)"
"source target factuality: "" The last two months have been the whole ball game , "" says Steven Norwitz , a vice president .","(AUTHOR, game, unknown); (AUTHOR, says, true); (AUTHOR_Norwitz, game, true)"
source target factuality: Nashua announced the Reiss request after the market closed .,"(AUTHOR, request, true); (AUTHOR, market, true); (AUTHOR, announced, true); (AUTHOR, closed, true); (AUTHOR_Nashua, request, true)"
"source target factuality: Mr. Schwarz says the competition "" broadens the base of opportunity for us . ""","(AUTHOR, says, true); (AUTHOR, competition, true); (AUTHOR, broadens, unknown); (AUTHOR_Schwarz, competition, true); (AUTHOR_Schwarz, broadens, true)"
"source target factuality: If an armed police officer has to be stationed outside every abortion provider 's home and office , 24 hours a day , let it be done .","(AUTHOR, stationed, unknown); (AUTHOR, done, unknown)"
source target factuality: But those restrictions are at least imposed by the normal give and take of political and judicial struggle in a democracy .,"(AUTHOR, imposed, true); (AUTHOR, struggle, true)"
source target factuality: Foodstuffs are among the goods being blocked from entry ;,"(AUTHOR, blocked, true); (AUTHOR, entry, false)"
"source target factuality: U.S. and Kuwaiti officials say there are reports that large numbers of civilians from Kuwait City are being rounded up and held by Iraqi troops , apparently either for use as human shields or for use later in bargaining once the war is over .","(AUTHOR, say, true); (AUTHOR, reports, unknown); (AUTHOR, held, unknown); (AUTHOR, use, unknown); (AUTHOR, use, unknown); (AUTHOR, bargaining, unknown); (AUTHOR, war, true); (AUTHOR, rounded, unknown); (AUTHOR_officials, reports, true); (AUTHOR_officials, held, unknown); (AUTHOR_officials, use, ptrue); (AUTHOR_officials, use, ptrue); (AUTHOR_officials, bargaining, ptrue); (AUTHOR_officials, war, true); (AUTHOR_officials, rounded, unknown)"
"source target factuality: The number of stocks on the New York Stock Exchange that fell in price yesterday exceeded 1,000 , a key measure of underlying sentiment among technical analysts .","(AUTHOR, fell, true)"
"source target factuality: "" She may have been with Kopp sometime after the murder , "" the investigator said .","(AUTHOR, been, unknown); (AUTHOR, murder, unknown); (AUTHOR, said, true); (AUTHOR_investigator, been, ptrue); (AUTHOR_investigator, murder, true)"
source target factuality: Kellogg 's current share is believed to be slightly under 40 % while General Mills ' share is about 27 % .,"(AUTHOR, 40, ptrue); (AUTHOR, 27, true); (AUTHOR, believed, true); (AUTHOR_GEN, 40, ptrue); (AUTHOR_GEN, 27, unknown)"
"source target factuality: "" They are not a happy group of people at Battle Creek right now . ""","(AUTHOR, happy, unknown); (AUTHOR_DUMMY, happy, false)"
"source target factuality: A company spokesman said it was "" possible , but highly unlikely , "" that the plant might never be built .","(AUTHOR, said, true); (AUTHOR, built, unknown); (AUTHOR_spokesman, built, ptrue)"
"source target factuality: On Friday , Netanyahu said he had "" no qualms "" about implementing the U.N. resolution , as long as Israel had "" the necessary security safeguards . ""","(AUTHOR, said, true); (AUTHOR, had, unknown); (AUTHOR, implementing, unknown); (AUTHOR, had, unknown); (AUTHOR_Netanyahu, had, false); (AUTHOR_Netanyahu, implementing, unknown); (AUTHOR_Netanyahu, had, unknown)"
"source target factuality: The company blamed a number of factors for the earnings decline , including softer sales of joint - implants .","(AUTHOR, blamed, true); (AUTHOR, decline, true); (AUTHOR, factors, unknown); (AUTHOR, sales, true); (AUTHOR_company, decline, true); (AUTHOR_company, factors, true)"
"source target factuality: "" For the people of Poland , high noon comes today . ""","(AUTHOR, comes, unknown); (AUTHOR_DUMMY, comes, true)"
source target factuality: But an all - out bidding war between the world 's top auto giants for Britain 's leading luxury - car maker seems unlikely .,"(AUTHOR, war, pfalse)"
"source target factuality: With intranets in place , it is only logical for organisations to respectively link the network to other companies ' for extended business purposes through extranets .","(AUTHOR, link, unknown); (AUTHOR, place, true)"
source target factuality: Police kept watch outside and about 25 undercover police were scattered throughout the crowd .,"(AUTHOR, watch, true); (AUTHOR, scattered, true)"
source target factuality: The U.S. Navy has 27 ships in the maritime barricade of Iraq .,"(AUTHOR, has, true)"
"source target factuality: About 98 % of the outflow was transferred to other Fidelity funds , says Neal Litvack , a Fidelity vice president , marketing , with most going into money market funds .","(AUTHOR, transferred, unknown); (AUTHOR, says, true); (AUTHOR, going, true); (AUTHOR_Litvack, transferred, true)"
"source target factuality: The company also took a write - off of $ 150 million to cover losses on some fixed - price defense contracts , as some new managers took a hard look at the prospects for that slow - growing business .","(AUTHOR, losses, true); (AUTHOR, took, true); (AUTHOR, write, true); (AUTHOR, cover, true); (AUTHOR, took, true); (AUTHOR, look, true); (AUTHOR, business, true)"
"source target factuality: With potential inflation counterbalanced by worries about possible price declines , the Fed and its chairman , Alan Greenspan , have suggested that they intend to keep interest rates unchanged until the economy tilts clearly in one direction or another .","(AUTHOR, declines, ptrue); (AUTHOR, counterbalanced, true); (AUTHOR, suggested, true); (AUTHOR, intend, unknown); (AUTHOR, keep, unknown); (AUTHOR, tilts, true); (AUTHOR_Fed, intend, ptrue); (AUTHOR_Fed, keep, ptrue); (AUTHOR_Fed, tilts, true)"
"source target factuality: Twelve Arab League nations voted for an Arab force to protect Saudi Arabia , with the vanguard of Syria 's contingent arriving Tuesday , according to diplomatic sources in Riyadh , the Saudi capital .","(AUTHOR, voted, unknown); (AUTHOR, protect, unknown); (AUTHOR, arriving, unknown); (AUTHOR, according, true); (AUTHOR_sources, voted, true); (AUTHOR_sources, protect, unknown); (AUTHOR_sources, arriving, true)"
source target factuality: It would n't identify the bankers .,"(AUTHOR, identify, false)"
"source target factuality: "" It would be a travesty in common sense terms of Australian democracy for that proposition not to be put to the Australian people , "" Howard said .","(AUTHOR, travesty, unknown); (AUTHOR, proposition, unknown); (AUTHOR, put, unknown); (AUTHOR, said, true); (AUTHOR_Howard, travesty, true); (AUTHOR_Howard, proposition, true); (AUTHOR_Howard, put, unknown)"
"source target factuality: In a pre - attack message , Lt . Gen. Walter Boomer , the top Marine in the Persian Gulf , told U.S. Marines that their goal is to "" restore { Kuwait } to its citizens . ""","(AUTHOR, message, true); (AUTHOR, told, true); (AUTHOR, goal, unknown); (AUTHOR, restore, unknown); (AUTHOR_Boomer, goal, true); (AUTHOR_Boomer, restore, unknown)"
source target factuality: So Steve Milunovich at First Boston said he is cutting his earnings estimate for next year to $ 2 a share from $ 3 .,"(AUTHOR, said, true); (AUTHOR, cutting, unknown); (AUTHOR, $, unknown); (AUTHOR, estimate, true); (AUTHOR, earnings, unknown); (AUTHOR, $, unknown); (AUTHOR_Milunovich, cutting, true); (AUTHOR_Milunovich, $, true); (AUTHOR_Milunovich, estimate, true); (AUTHOR_Milunovich, earnings, true); (AUTHOR_Milunovich, $, true)"
"source target factuality: "" At this stage it was felt I was perhaps more pertinent as chief executive . ""","(AUTHOR, felt, unknown); (AUTHOR_DUMMY, felt, true)"
"source target factuality: But there is no evidence in either direction _ that there is proof of life or death , "" said a Foreign Office spokesman , speaking with customary anonymity .","(AUTHOR, life, unknown); (AUTHOR, evidence, unknown); (AUTHOR, proof, unknown); (AUTHOR, death, unknown); (AUTHOR, said, true); (AUTHOR, speaking, true); (AUTHOR_spokesman, life, unknown); (AUTHOR_spokesman, evidence, false); (AUTHOR_spokesman, proof, unknown); (AUTHOR_spokesman, death, unknown); (AUTHOR_GEN, life, unknown); (AUTHOR_GEN, death, unknown); (AUTHOR_spokesman_GEN, life, unknown); (AUTHOR_spokesman_GEN, death, unknown)"
"source target factuality: Reports attributed to the Japanese foreign ministry said Saudi Arabia told U.S. , European and Japanese oil companies of a 15 - 20 percent cutback in its oil supply in September .","(AUTHOR, said, true); (AUTHOR, told, unknown); (AUTHOR, cutback, unknown); (AUTHOR_Reports, told, true); (AUTHOR_Reports, cutback, unknown); (AUTHOR_Arabia, cutback, unknown); (AUTHOR_Reports_Arabia, cutback, true)"
"source target factuality: According to individuals familiar with Mr. Antar 's case , prosecutors issued their warning this week after one of Mr. Antar 's attorneys asked whether legal fees might be subject to seizure .","(AUTHOR, According, true); (AUTHOR, subject, unknown); (AUTHOR, issued, unknown); (AUTHOR, asked, unknown); (AUTHOR, seizure, unknown); (AUTHOR_one, subject, unknown); (AUTHOR_one, seizure, unknown); (AUTHOR_individuals, subject, unknown); (AUTHOR_individuals, issued, true); (AUTHOR_individuals, asked, true); (AUTHOR_individuals, seizure, unknown); (AUTHOR_individuals_one, subject, unknown); (AUTHOR_individuals_one, seizure, unknown)"
"source target factuality: The Saudi "" window of vulnerability . . . is closing very fast , "" Prince Bandar bin Sultan , the Saudi ambassador to Washington , said over the weekend .","(AUTHOR, said, true); (AUTHOR, closing, unknown); (AUTHOR_Sultan, closing, true)"
"source target factuality: In New York Stock Exchange composite trading yesterday , Intelogic shares rose 37.5 cents to close at $ 2.75 .","(AUTHOR, close, true); (AUTHOR, rose, true)"
source target factuality: Their solution would require a compromise between the two nations ' parliaments .,"(AUTHOR, require, true); (AUTHOR, compromise, unknown)"
source target factuality: The effort is being led by Contel .,"(AUTHOR, effort, true); (AUTHOR, led, true)"
"source target factuality: U.S. commanders in charge of planning for Middle East crises have indicated in the past that they were capable of deploying as many as 300,000 troops .","(AUTHOR, planning, unknown); (AUTHOR, indicated, true); (AUTHOR, capable, unknown); (AUTHOR, deploying, unknown); (AUTHOR, crises, unknown); (AUTHOR_commanders, capable, true); (AUTHOR_commanders, deploying, unknown)"
source target factuality: Moskal said the two men apparently showed up at Slepian 's house the day after his death .,"(AUTHOR, said, true); (AUTHOR, showed, unknown); (AUTHOR, death, true); (AUTHOR_Moskal, showed, true); (AUTHOR_Moskal, death, true)"
source target factuality: Courtaulds has been under pressure to enhance shareholder value since takeover speculators -- including Australian financier Kerry Packer -- surfaced holding small stakes last year .,"(AUTHOR, under, true); (AUTHOR, enhance, unknown); (AUTHOR, surfaced, true)"
"source target factuality: In March , American Medical received a $ 24 - a - share offer to take the company private from an investor group including large holder M. Lee Pearce .","(AUTHOR, received, true); (AUTHOR, offer, true); (AUTHOR, take, unknown)"
source target factuality: This year 's results included a gain of $ 70.2 million on the disposal of seafood operations .,"(AUTHOR, results, true); (AUTHOR, gain, true); (AUTHOR, disposal, true)"
source target factuality: They also have in common locations unknown to the authorities .,"(AUTHOR, have, true); (AUTHOR, unknown, true)"
"source target factuality: Kuchma assured Yeltsin that Ukraine would not join NATO , Yeltsin 's spokesman Sergei Yastrzhembsky said , according to the Interfax news agency .","(AUTHOR, according, true); (AUTHOR, assured, unknown); (AUTHOR, join, unknown); (AUTHOR, said, unknown); (AUTHOR_agency, assured, unknown); (AUTHOR_agency, join, unknown); (AUTHOR_agency, said, true); (AUTHOR_Yastrzhembsky, assured, unknown); (AUTHOR_Yastrzhembsky, join, unknown); (AUTHOR_Kuchma, join, unknown); (AUTHOR_Yastrzhembsky_Kuchma, join, unknown); (AUTHOR_agency_Kuchma, join, unknown); (AUTHOR_agency_Yastrzhembsky, assured, true); (AUTHOR_agency_Yastrzhembsky, join, unknown)"
